"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @highgroundnews: The Carpenter Art Garden brings education, play and community to a colorful pocket of Binghampton. https://t.co/0j2wHUy‚Ä¶",FALSE,0,NA,2016-11-11 16:17:33,FALSE,NA,"797111029872390144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","maiden_memphis",3,TRUE,FALSE,NA,NA
"@Darrenh1970 I'm on leave for a week or so, so I'm doing domestic things and planting Ì†ºÌº∑Ì†ºÌºº bulbs in the garden and in the street #community",FALSE,0,"Darrenh1970",2016-11-11 16:15:11,FALSE,"797110007519150084","797110431546490880","922759538","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ifartinbed",0,FALSE,FALSE,NA,NA
"Tips to adding a free #bookexchange to your #urbanfarming project https://t.co/w7AZh2SaEG Please RT",FALSE,0,NA,2016-11-11 16:10:31,FALSE,NA,"797109260412973056",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","SeeWhatGrows",0,FALSE,FALSE,NA,NA
"@Pridelines will have a live mural painted in our community garden by Lori Pratico for Little River's #NightofLight  https://t.co/GmibE8KPtL",FALSE,0,"Pridelines",2016-11-11 16:10:27,FALSE,NA,"797109240028655616","27121959","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Pridelines",0,FALSE,FALSE,NA,NA
"Just posted a video @ Brewery Creek Community Garden https://t.co/mW9JbXXobv",FALSE,0,NA,2016-11-11 16:09:56,FALSE,NA,"797109110424698880",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","LorilLucas",0,FALSE,FALSE,"-122.99415477","49.16835754"
"A community garden has been trashed twice in the space of a week.

https://t.co/Mm2oB8rBTH https://t.co/Eo16SMSwYV",FALSE,0,NA,2016-11-11 16:09:17,FALSE,NA,"797108949501743105",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KMGravesend",0,FALSE,FALSE,NA,NA
"A community garden has been trashed twice in the space of a week.

https://t.co/dVv61HeOTv https://t.co/O6pLtSDQvw",FALSE,0,NA,2016-11-11 16:09:17,FALSE,NA,"797108949388525570",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KMDartford",0,FALSE,FALSE,NA,NA
"A community garden has been trashed twice in the space of a week.

https://t.co/ZAMbI8IeaH https://t.co/w5MRreaSJj",FALSE,0,NA,2016-11-11 16:09:17,FALSE,NA,"797108949325582336",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","journalizzie",0,FALSE,FALSE,NA,NA
"RT @UWC_UWEX: Veterans in #milwaukee #TapIntoUWCX with   @UWEXCoopExt horticulture ed at Kohl Farm Community Garden: https://t.co/35721AXq0‚Ä¶",FALSE,0,NA,2016-11-11 16:08:18,FALSE,NA,"797108702285336577",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UwCnred",2,TRUE,FALSE,NA,NA
"RT @DeidreBrock: Good to hear EDI plans to keep #Granton walled garden as a community green space https://t.co/bCQ6aAFjup",FALSE,0,NA,2016-11-11 16:06:47,FALSE,NA,"797108319580225537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FionaLaing",6,TRUE,FALSE,NA,NA
"Turnips, swede and kohlrabi ready to harvest at #Rosyth community garden now. Come and see us on Sunday &amp; lend a hand if you can.",FALSE,0,NA,2016-11-11 16:06:26,FALSE,NA,"797108232741355520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eatsrosyth",1,FALSE,FALSE,NA,NA
"Green Bay Community Church partners with the Brown County UW-Extension Community Gardens Program to offer garden... https://t.co/Jlm85NLtym",FALSE,0,NA,2016-11-11 16:05:10,FALSE,NA,"797107911663222786",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","gbcommunity",0,FALSE,FALSE,NA,NA
"RT @Saj_Kayy: If you think you have great ideas to improve our society then check out the Community Garden! DM me if you're interested #Geo‚Ä¶",FALSE,0,NA,2016-11-11 16:04:45,FALSE,NA,"797107806658822144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","phenomenal5314",3,TRUE,FALSE,NA,NA
"This morning, I had the pleasure of attending the official opening of Ninewells Community Garden's new Leaf Room -‚Ä¶ https://t.co/dHtomf77FA",FALSE,1,NA,2016-11-11 16:04:40,TRUE,NA,"797107785674661888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dundeewestend",0,FALSE,FALSE,NA,NA
"Continue important environmental work on campus as a community. Join the AU garden work day tomorrow at 10 am https://t.co/tZ4zlrZB2X",FALSE,0,NA,2016-11-11 15:59:33,FALSE,NA,"797106499038408704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GreenAU",0,FALSE,FALSE,NA,NA
"The Carpenter Art Garden brings education, play and community to a colorful pocket of Binghampton. https://t.co/0j2wHUyFtw",FALSE,6,NA,2016-11-11 15:58:54,FALSE,NA,"797106334952996864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","highgroundnews",3,FALSE,FALSE,NA,NA
"RT @NHSTayside: Beautiful new Leaf Room in Ninewells Community Garden opened today by @ShonaRobison @fcscotlandnews https://t.co/SkfspW52qU‚Ä¶",FALSE,0,NA,2016-11-11 15:58:23,FALSE,NA,"797106203251933184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JdeMullet",17,TRUE,FALSE,NA,NA
"@ConcordiaSem could you please have the plots in your community garden cleaned off? I do not appreciate the mice in my building b/c of it.",FALSE,0,"ConcordiaSem",2016-11-11 15:47:21,FALSE,NA,"797103428338122753","546225984","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","emeyer2610",0,FALSE,FALSE,NA,NA
"Teaching the community about benefits of garden- and farm-based eating is a reason Nathan Larson made The M List.‚Ä¶ https://t.co/mCD4qw4rUi",FALSE,0,NA,2016-11-11 15:46:10,TRUE,NA,"797103130936836096",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","madison_mag",0,FALSE,FALSE,NA,NA
"@dadxhat You're a freaking communist Chris, you opinion is invalid go back to working on your community garden",FALSE,3,"dadxhat",2016-11-11 15:37:54,FALSE,"797100519286337537","797101049060401152","218700092","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xBIGxTUNAx",0,FALSE,FALSE,NA,NA
"Stream community. #BIO150 #Acads @ Makiling Botanical Garden, Los Banos https://t.co/gwjZUREVh8",FALSE,0,NA,2016-11-11 15:35:57,FALSE,NA,"797100561007079424",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","IrvinAtivo",0,FALSE,FALSE,NA,NA
"@arishapiro @KrisKobach1787 @npratc Can you ask him his thoughts on three men plotting to blow up a Somali in community in Garden City?",FALSE,2,"arishapiro",2016-11-11 15:33:53,FALSE,"797099273741631488","797100038564487168","37999041","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jeahmarsbars",0,FALSE,FALSE,NA,NA
"Whos able to join for the Community Garden cleanup THIS Sunday from 12-2 to help Ormond Memorial Art Mususem... https://t.co/5xE1TH2Ayj",FALSE,0,NA,2016-11-11 15:33:26,FALSE,NA,"797099924378808321",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","DBYPG",0,FALSE,FALSE,NA,NA
"'Community will be involved in masterplan' for garden town near Folkestone Racecourse - says @shepwaydc leader‚Ä¶ https://t.co/N7cnYdhDuL",FALSE,0,NA,2016-11-11 15:30:02,TRUE,NA,"797099069801799680",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FHExpress",0,FALSE,FALSE,NA,NA
"'Community will be involved in masterplan' for garden town near Folkestone Racecourse - says @shepwaydc leader‚Ä¶ https://t.co/RPYeIFwW37",FALSE,1,NA,2016-11-11 15:30:02,TRUE,NA,"797099069092950016",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KentishExpress",0,FALSE,FALSE,NA,NA
"'Community will be involved in masterplan' for garden town near Folkestone Racecourse - says @shepwaydc leader‚Ä¶ https://t.co/fdjzr7j5P0",FALSE,0,NA,2016-11-11 15:30:02,TRUE,NA,"797099068866592769",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Matt_Leclere",1,FALSE,FALSE,NA,NA
"Great volunteer opportunity this weekend, Help plant 15.000 tulip bulbs at The West Side Garden on West 89th St... https://t.co/ptXppmItfI",FALSE,0,NA,2016-11-11 15:21:29,FALSE,NA,"797096917398388736",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","NYIThousingNYC",0,FALSE,FALSE,NA,NA
"Put your token in our box! Vote for our community garden project in Tesco‚Äôs #BagsofHelp initiative in your local store Ends on Sunday",FALSE,0,NA,2016-11-11 15:17:01,FALSE,NA,"797095794092412930",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ENHertsCCG",0,FALSE,FALSE,NA,NA
"RT @UWC_UWEX: Veterans in #milwaukee #TapIntoUWCX with   @UWEXCoopExt horticulture ed at Kohl Farm Community Garden: https://t.co/35721AXq0‚Ä¶",FALSE,0,NA,2016-11-11 15:15:24,FALSE,NA,"797095387983151104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UWEXCoopExt",2,TRUE,FALSE,NA,NA
"Veterans in #milwaukee #TapIntoUWCX with   @UWEXCoopExt horticulture ed at Kohl Farm Community Garden: https://t.co/35721AXq0q #VeteransDay",FALSE,2,NA,2016-11-11 15:01:23,FALSE,NA,"797091859323559936",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","UWC_UWEX",2,FALSE,FALSE,NA,NA
"New to our Community Business Directory:... https://t.co/sjZxrgMDxc",FALSE,1,NA,2016-11-11 14:59:44,FALSE,NA,"797091445891076096",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ShopClevelandCo",0,FALSE,FALSE,NA,NA
"RT @canadianliving: The story of Mary Buchan Jarvis, a 92-year-old WWII veteran #RemembranceDay https://t.co/naO9tBUaCh #raiseaflag #lestwe‚Ä¶",FALSE,0,NA,2016-11-11 14:56:46,FALSE,NA,"797090700127010817",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","garden_nome1",4,TRUE,FALSE,NA,NA
"RT @StevenPennCVS: Plans to turn Seaforth wastleland into community¬†garden https://t.co/mk4nJ28FXb https://t.co/y6ZITBvoKJ",FALSE,0,NA,2016-11-11 14:56:22,FALSE,NA,"797090598079594496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","presenterneil",1,TRUE,FALSE,NA,NA
"Thank you to Unilever for recently donating over 2,100 pounds of fresh turnips and okra! The community garden and... https://t.co/tpSGq5B9gP",FALSE,0,NA,2016-11-11 14:53:11,FALSE,NA,"797089798615920640",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","foodbankofnea",0,FALSE,FALSE,NA,NA
"The Participation Garden - vote for us now in the Aviva Community Fund https://t.co/LOP9nUUQCn",FALSE,0,NA,2016-11-11 14:51:17,FALSE,NA,"797089319840350208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lindaheap",0,FALSE,FALSE,NA,NA
"RT @vegmead: Visiting Ox Grow community garden in #Oxford today to see the site. A beautiful patch of l‚Ä¶ https://t.co/F9JhcNXdl9 https://t.‚Ä¶",FALSE,0,NA,2016-11-11 14:48:16,FALSE,NA,"797088560537026560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AdamJukesCross",3,TRUE,FALSE,NA,NA
"I'm raising money for Community  Garden. Click to Donate:  https://t.co/lWBgFp1sue via @gofundme",FALSE,0,NA,2016-11-11 14:47:23,FALSE,NA,"797088337198620672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Terrinilsen1",0,FALSE,FALSE,NA,NA
"RT @JRosalindScott: North Essex Garden Community Project up now. Unique and transformational possibilities for building resilient community‚Ä¶",FALSE,0,NA,2016-11-11 14:46:28,FALSE,NA,"797088106730192900",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","120cause",1,TRUE,FALSE,NA,NA
"HELP THE WEST SIDE COMMUNITY GARDEN PLANT 15,000 FLOWERS THIS WEEKEND https://t.co/LZWMB3lhS5",FALSE,1,NA,2016-11-11 14:46:11,FALSE,NA,"797088036009824256",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","upperwestsiders",0,FALSE,FALSE,NA,NA
"Garden Walk -- Kenilworth Aquatic Gardens 11/11 https://t.co/Iz1yccLdpd @Ward8Outreach https://t.co/U1nI4tlbEb",FALSE,0,NA,2016-11-11 14:43:18,FALSE,NA,"797087308730236929",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ward7Outreach",1,FALSE,FALSE,NA,NA
"Plans to turn Seaforth wastleland into community¬†garden https://t.co/mk4nJ28FXb https://t.co/y6ZITBvoKJ",FALSE,2,NA,2016-11-11 14:40:24,FALSE,NA,"797086578711658496",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","StevenPennCVS",1,FALSE,FALSE,NA,NA
"Plans to turn Seaforth wastleland into community¬†garden https://t.co/nyBfDzHF1R https://t.co/gTzqPkW3ek",FALSE,0,NA,2016-11-11 14:40:21,FALSE,NA,"797086565583482881",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","SeftonCVS",0,FALSE,FALSE,NA,NA
"RT @Centre151: #Hackney dwellers, only 3 days left to vote 4 our project ""Giving a Second Life"", thanks! @Tesco_London #BagsofHelp https://‚Ä¶",FALSE,0,NA,2016-11-11 14:38:02,FALSE,NA,"797085985699954690",NA,"<a href=""https://www.twitter.com/JiveHackney"" rel=""nofollow"">JiveHackney</a>","jivehackney",1,TRUE,FALSE,NA,NA
"#Hackney dwellers, only 3 days left to vote 4 our project ""Giving a Second Life"", thanks! @Tesco_London #BagsofHelp https://t.co/2kTjDBzK8z",FALSE,0,NA,2016-11-11 14:31:24,FALSE,NA,"797084316350222336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Centre151",1,FALSE,FALSE,NA,NA
"Working the Community Garden in Kansas City. #BooneFUMC #Methodist #MissionTripLife #Methodists2KansasCity https://t.co/aM7vXbRNkb",FALSE,0,NA,2016-11-11 14:29:18,FALSE,NA,"797083784617279488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","boonefumc",0,FALSE,FALSE,NA,NA
"""@vegmead"" Visiting Ox Grow community garden in #Oxford today to see the site. A beautiful ‚Ä¶ https://t.co/mU5IAHldJ6 https://t.co/ZGWsWcTpEc",FALSE,0,NA,2016-11-11 14:20:19,FALSE,NA,"797081525841960960",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","OxTweets",0,FALSE,FALSE,NA,NA
"RT @NHSTayside: Beautiful new Leaf Room in Ninewells Community Garden opened today by @ShonaRobison @fcscotlandnews https://t.co/SkfspW52qU‚Ä¶",FALSE,0,NA,2016-11-11 14:17:37,FALSE,NA,"797080846553358337",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DundeeCouncil",17,TRUE,FALSE,NA,NA
"Community garden sunflowers, 11th November. https://t.co/ukr5mIooLR",FALSE,2,NA,2016-11-11 14:14:21,FALSE,NA,"797080026072182784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JuliaLeeAuthor",0,FALSE,FALSE,NA,NA
"RT @Sonos: Phishing scam alert: If you received a message from iTunes about a Sonos Music Membership, do not engage. More info: https://t.c‚Ä¶",FALSE,0,NA,2016-11-11 14:13:13,FALSE,NA,"797079738208702464",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","garden_nome1",100,TRUE,FALSE,NA,NA
"see how far a community garden can transform a country @TraffordHallTrg https://t.co/6IOTC268jG",FALSE,1,"TraffordHallTrg",2016-11-11 14:12:16,FALSE,"796645377252401152","797079501289254912","2472313886","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TimMorton2",0,FALSE,FALSE,NA,NA
"Great Dill at The Mosque Cares community garden! https://t.co/rMzXCuSYa0",FALSE,0,NA,2016-11-11 14:11:38,FALSE,NA,"797079339879768065",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","TheMosqueCares",0,FALSE,FALSE,NA,NA
"VOTE 4 Holy Trinity Church, Fingerpost to win ¬£12,000 from #TescoBagsofHelp fund to CREATE a COMMUNITY GARDEN. Vote‚Ä¶ https://t.co/iWXKn94uz2",FALSE,0,NA,2016-11-11 14:05:47,TRUE,NA,"797077868287238144",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","HelenaPartnersh",0,FALSE,FALSE,NA,NA
"RT @NHSTayside: Beautiful new Leaf Room in Ninewells Community Garden opened today by @ShonaRobison @fcscotlandnews https://t.co/SkfspW52qU‚Ä¶",FALSE,0,NA,2016-11-11 14:04:33,FALSE,NA,"797077557485170688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","munwar_h",17,TRUE,FALSE,NA,NA
"RT @NHSTayside: Beautiful new Leaf Room in Ninewells Community Garden opened today by @ShonaRobison @fcscotlandnews https://t.co/SkfspW52qU‚Ä¶",FALSE,0,NA,2016-11-11 14:02:41,FALSE,NA,"797077088360611841",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FCScotlandNews",17,TRUE,FALSE,NA,NA
"It might  be winter but there is still plenty going on at the Community Garden!.........",FALSE,1,NA,2016-11-11 14:00:55,FALSE,NA,"797076642707472384",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ccog_hotchilli",0,FALSE,FALSE,NA,NA
"RT @KIDSWestMidland: 3 days left of voting...pop to your local @Tesco_Midlands and vote for @KIDSWestMidland #BagsofHelp #community #garden‚Ä¶",FALSE,0,NA,2016-11-11 13:55:03,FALSE,NA,"797075167923015681",NA,"<a href=""https://www.twitter.com/JiveLocal"" rel=""nofollow"">JiveLocal</a>","JiveLocal",3,TRUE,FALSE,NA,NA
"RT @CoalvilleHero: Possibility thinking has seen so much of a community garden saved, sow seeds and enjoy the harvest! This greenhouse has‚Ä¶",FALSE,0,NA,2016-11-11 13:53:19,FALSE,NA,"797074730033565696",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ChocolateJoolz",3,TRUE,FALSE,NA,NA
"RT @KIDSWestMidland: 3 days left of voting...pop to your local @Tesco_Midlands and vote for @KIDSWestMidland #BagsofHelp #community #garden‚Ä¶",FALSE,0,NA,2016-11-11 13:49:59,FALSE,NA,"797073893022433280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CommLivSust",3,TRUE,FALSE,NA,NA
"RT @grapeshillcom: Grapes Hill Community Garden group is looking forward to this! https://t.co/w1bhJbAk7Q",FALSE,0,NA,2016-11-11 13:46:31,FALSE,NA,"797073019596378112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NoFearGardening",1,TRUE,FALSE,NA,NA
"This real work in the trenches. Contribute and share. #FoodSovereignty

https://t.co/4RlWeIIFHQ",FALSE,0,NA,2016-11-11 13:44:55,FALSE,NA,"797072617995911168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wizipan",0,FALSE,FALSE,NA,NA
"RT @NHSTayside: Beautiful new Leaf Room in Ninewells Community Garden opened today by @ShonaRobison @fcscotlandnews https://t.co/SkfspW52qU‚Ä¶",FALSE,0,NA,2016-11-11 13:44:30,FALSE,NA,"797072512903499776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","scotgovhealth",17,TRUE,FALSE,NA,NA
"RT @KIDSWestMidland: 3 days left of voting...pop to your local @Tesco_Midlands and vote for @KIDSWestMidland #BagsofHelp #community #garden‚Ä¶",FALSE,0,NA,2016-11-11 13:41:39,FALSE,NA,"797071796239474688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GWWM",3,TRUE,FALSE,NA,NA
"FOR LEASE - Beautiful garden home in Madison's only gated community. Available December 5th. Credit and... https://t.co/IUdBoHFVJd",FALSE,0,NA,2016-11-11 13:39:38,FALSE,NA,"797071288854573056",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MorganCitizen",0,FALSE,FALSE,NA,NA
"Planting a tree to help transform a former tip into a community garden in #bulwell with @GrahamAllenMP https://t.co/Iw4ufPFvDV",FALSE,5,NA,2016-11-11 13:37:24,FALSE,NA,"797070727426015232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","treesnick",3,FALSE,FALSE,NA,NA
"RT @NourishNews: Already thinking about next growing season #ptbo? Here are 10 tips to establish a new community garden https://t.co/YDaitD‚Ä¶",FALSE,0,NA,2016-11-11 13:35:41,FALSE,NA,"797070294615724032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChefBrianHenry",2,TRUE,FALSE,NA,NA
"Feast On This! Film: Symphony of the Soil ‚Äî https://t.co/nXP9ZprT2G FRI 11/11, 7pm, Antioch University Hosted by Co‚Ä¶ https://t.co/NJQcIBWBQv",FALSE,0,NA,2016-11-11 13:35:01,TRUE,NA,"797070126940127232",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","MonadnockCoop",0,FALSE,FALSE,NA,NA
"Military veteran starts organic backyard garden https://t.co/6ajbrtyGgk https://t.co/I42dFXwOa6",FALSE,0,NA,2016-11-11 13:32:49,FALSE,NA,"797069573254037505",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","dedouble",0,FALSE,FALSE,NA,NA
"RT @NourishNews: Already thinking about next growing season #ptbo? Here are 10 tips to establish a new community garden https://t.co/YDaitD‚Ä¶",FALSE,0,NA,2016-11-11 13:31:28,FALSE,NA,"797069231921778688",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","PtboCanada",2,TRUE,FALSE,NA,NA
"RT @NHSTayside: Beautiful new Leaf Room in Ninewells Community Garden opened today by @ShonaRobison @fcscotlandnews https://t.co/SkfspW52qU‚Ä¶",FALSE,0,NA,2016-11-11 13:31:00,FALSE,NA,"797069114334396416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaryColvin2",17,TRUE,FALSE,NA,NA
"Already thinking about next growing season #ptbo? Here are 10 tips to establish a new community garden‚Ä¶ https://t.co/WCto7MmBc2",FALSE,0,NA,2016-11-11 13:28:01,TRUE,NA,"797068363130404865",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NourishNews",2,FALSE,FALSE,NA,NA
"RT @NHSTayside: Beautiful new Leaf Room in Ninewells Community Garden opened today by @ShonaRobison @fcscotlandnews https://t.co/SkfspW52qU‚Ä¶",FALSE,0,NA,2016-11-11 13:26:34,FALSE,NA,"797067998829936640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WiGiBi",17,TRUE,FALSE,NA,NA
"RT @SwansOfficial: Ì†ºÌæ•Ì†ºÌø°

#Swans goalkeeper Kristoffer Nordfeldt and club ambassador @LeeTrundle10 help community garden project grow...

http‚Ä¶",FALSE,0,NA,2016-11-11 13:26:16,FALSE,NA,"797067924741754880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PrincesTrustWal",8,TRUE,FALSE,NA,NA
"RT @metrohalifax: 'That need exists:' Sackville plans community garden to address food insecurity https://t.co/t6lgKkwz05 https://t.co/SbTV‚Ä¶",FALSE,0,NA,2016-11-11 13:23:30,FALSE,NA,"797067227686113281",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NourishNews",4,TRUE,FALSE,NA,NA
"We NEED your votes to help build a Sensory Garden at @ChaosFarmUK with the help of @AvivaUK #VoteNow‚Ä¶ https://t.co/dDQf5ug1ky",FALSE,1,NA,2016-11-11 13:22:08,TRUE,NA,"797066881999966208",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ChaosGroupUK",1,FALSE,FALSE,NA,NA
"RT @NHSTayside: Beautiful new Leaf Room in Ninewells Community Garden opened today by @ShonaRobison @fcscotlandnews https://t.co/SkfspW52qU‚Ä¶",FALSE,0,NA,2016-11-11 13:20:57,FALSE,NA,"797066586813251584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VoluntaryDundee",17,TRUE,FALSE,NA,NA
"We only need 500 more people to vote for our Time Garden project which will help enormously end of life patients. https://t.co/wCQ7Fbwmvr",FALSE,1,NA,2016-11-11 13:19:32,FALSE,NA,"797066229768982528",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","ColchesterNHSFT",1,FALSE,FALSE,NA,NA
"RT @ScoutGuideMiami: The 76th Annual Ramble is this weekend @FairchildGarden #Fall #Garden #Fairchild https://t.co/FO10EUjusz",FALSE,0,NA,2016-11-11 13:17:38,FALSE,NA,"797065753027559424",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","LowellIntRealty",1,TRUE,FALSE,NA,NA
"RT @NHSTayside: Beautiful new Leaf Room in Ninewells Community Garden opened today by @ShonaRobison @fcscotlandnews https://t.co/SkfspW52qU‚Ä¶",FALSE,0,NA,2016-11-11 13:17:17,FALSE,NA,"797065664079003648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PAG1962",17,TRUE,FALSE,NA,NA
"Could your community benefit from a garden grant of up to ¬£500. Its your last day to apply! ‚Ä¶ https://t.co/N9NCyZDiJw",FALSE,0,NA,2016-11-11 13:14:16,FALSE,NA,"797064902976356352",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","NewsandEventsNE",0,FALSE,FALSE,NA,NA
"The Community Garden and Leaf Room at Ninewells are well worth a visit! Lots of lovely projects happening and great‚Ä¶ https://t.co/Ldyn121PTU",FALSE,8,NA,2016-11-11 13:10:52,TRUE,NA,"797064049582370821",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","a_coulshed",1,FALSE,FALSE,NA,NA
"Could your community benefit from a garden grant of up to ¬£500. Its your last day to apply! https://t.co/ybvwabpXtP https://t.co/GijUStLeAV",FALSE,0,NA,2016-11-11 13:10:15,FALSE,NA,"797063893499645952",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","DurhamCouncil",0,FALSE,FALSE,NA,NA
